step,replicas,ready_replicas,latency_p90,cpu_pct,requests,success_rate,vcpu_minutes,scale_event,llm_model,llm_variant,llm_tokens_used,llm_latency_ms
156,8,8,167.8,80.7,3112,0.9998,118.25,1,gpt-oss-120b,cot,674,660.9
157,8,8,183.8,86.2,2955,0.9997,120.25,0,gpt-oss-120b,cot,591,591.4
158,8,8,187.8,84.0,2880,0.9997,122.25,0,gpt-oss-120b,cot,776,480.0
159,8,8,167.6,81.2,2786,0.9998,124.25,0,gpt-oss-120b,cot,558,376.5
160,7,7,164.4,77.7,2666,0.9999,126.25,1,gpt-oss-120b,cot,746,463.3
161,7,7,172.0,83.1,2494,0.9998,128.0,0,gpt-oss-120b,cot,568,356.8
162,6,6,164.6,79.2,2375,0.9998,129.75,1,gpt-oss-120b,cot,668,448.3
163,7,6,189.6,88.2,2270,0.9996,131.25,1,gpt-oss-120b,cot,641,429.4
164,1,1,137.7,71.6,2148,0.9999,133.0,1,gpt-oss-120b,cot,824,523.8
165,5,1,1189.6,199.4,2053,0.4162,133.25,1,gpt-oss-120b,cot,594,357.0
166,5,5,181.5,86.4,1852,0.9997,134.5,0,gpt-oss-120b,cot,494,305.2
167,5,5,155.5,79.1,1696,0.9998,135.75,0,gpt-oss-120b,cot,602,397.5
168,5,5,151.6,76.0,1628,0.9999,137.0,0,gpt-oss-120b,cot,548,398.5
169,5,5,158.0,75.2,1612,0.9999,138.25,0,gpt-oss-120b,cot,554,358.3
170,5,5,150.9,75.7,1622,0.9999,139.5,0,gpt-oss-120b,cot,744,458.5
171,5,5,136.6,70.2,1504,0.9999,140.75,0,gpt-oss-120b,cot,755,732.6
172,5,5,114.1,60.1,1287,1.0,142.0,0,gpt-oss-120b,cot,571,337.8
173,1,1,101.5,56.9,1220,1.0,143.25,1,gpt-oss-120b,cot,823,551.5
174,3,1,1053.3,189.3,1131,0.7173,143.5,1,gpt-oss-120b,cot,716,472.6
175,3,3,174.4,84.2,1083,0.9997,144.25,0,gpt-oss-120b,cot,537,338.5
176,3,3,168.1,81.7,1051,0.9998,145.0,0,gpt-oss-120b,cot,501,303.7
177,3,3,149.1,74.1,953,0.9999,145.75,0,gpt-oss-120b,cot,571,413.7
178,3,3,139.8,69.9,899,0.9999,146.5,0,gpt-oss-120b,cot,527,343.5
179,3,3,137.8,71.5,920,0.9999,147.25,0,gpt-oss-120b,cot,500,306.6
180,3,3,158.4,79.2,1018,0.9998,148.0,0,gpt-oss-120b,cot,606,367.3
181,3,3,154.3,77.1,991,0.9999,148.75,0,gpt-oss-120b,cot,645,631.7
182,3,3,150.6,74.7,960,0.9999,149.5,0,gpt-oss-120b,cot,539,309.3
183,3,3,133.6,70.2,902,0.9999,150.25,0,gpt-oss-120b,cot,586,568.1
184,3,3,140.0,71.2,916,0.9999,151.0,0,gpt-oss-120b,cot,537,304.5
185,3,3,133.9,71.2,915,0.9999,151.75,0,gpt-oss-120b,cot,497,380.1
186,3,3,120.7,63.5,816,1.0,152.5,0,gpt-oss-120b,cot,474,716.6
187,3,3,96.9,54.4,700,1.0,153.25,0,gpt-oss-120b,cot,532,653.3
188,2,2,91.1,53.2,684,1.0,154.0,1,gpt-oss-120b,cot,760,475.5
189,2,2,161.6,79.8,684,0.9998,154.5,0,gpt-oss-120b,cot,654,459.3
190,3,2,204.7,93.7,804,0.9994,155.0,1,gpt-oss-120b,cot,594,342.6
191,3,3,100.2,56.2,722,1.0,155.75,0,gpt-oss-120b,cot,485,311.0
192,2,2,90.7,51.6,663,1.0,156.5,1,gpt-oss-120b,cot,805,724.2
193,2,2,184.9,86.2,739,0.9997,157.0,0,gpt-oss-120b,cot,528,365.4
194,2,2,194.2,88.9,762,0.9996,157.5,0,gpt-oss-120b,cot,655,390.1
195,2,2,196.1,89.0,763,0.9996,158.0,0,gpt-oss-120b,cot,657,478.5
196,2,2,197.1,88.1,755,0.9996,158.5,0,gpt-oss-120b,cot,611,363.4
197,3,2,202.8,90.7,778,0.9995,159.0,1,gpt-oss-120b,cot,650,432.2
198,3,3,86.3,52.0,669,1.0,159.75,0,gpt-oss-120b,cot,617,629.4
199,1,1,101.1,55.4,712,1.0,160.5,1,gpt-oss-120b,cot,822,620.7
200,2,1,606.2,158.5,707,0.9611,160.75,1,gpt-oss-120b,cot,702,686.9
201,2,2,180.9,84.8,727,0.9997,161.25,0,gpt-oss-120b,cot,529,359.6
202,2,2,197.6,89.0,763,0.9996,161.75,0,gpt-oss-120b,cot,513,325.9
203,3,2,211.1,94.2,808,0.9994,162.25,1,gpt-oss-120b,cot,638,490.6
204,3,3,134.4,68.4,880,0.9999,163.0,0,gpt-oss-120b,cot,575,332.7
205,3,3,148.5,75.5,971,0.9999,163.75,0,gpt-oss-120b,cot,530,320.9
206,3,3,157.1,79.6,1024,0.9998,164.5,0,gpt-oss-120b,cot,590,391.2
207,3,3,146.2,69.9,899,0.9999,165.25,0,gpt-oss-120b,cot,559,523.4
208,3,3,136.1,68.1,876,0.9999,166.0,0,gpt-oss-120b,cot,531,352.9
209,1,1,135.0,69.8,897,0.9999,166.75,1,gpt-oss-120b,cot,823,623.8
210,3,1,931.7,178.5,937,0.8163,167.0,1,gpt-oss-120b,cot,664,938.3
211,3,3,123.3,67.2,864,0.9999,167.75,0,gpt-oss-120b,cot,514,353.2
212,1,1,124.9,65.1,837,1.0,168.5,1,gpt-oss-120b,cot,822,994.9
213,2,1,676.4,164.4,748,0.9417,168.75,1,gpt-oss-120b,cot,645,557.8
214,2,2,151.8,76.5,656,0.9999,169.25,0,gpt-oss-120b,cot,585,371.9
215,2,2,173.0,80.6,691,0.9998,169.75,0,gpt-oss-120b,cot,563,369.1
216,2,2,160.4,77.5,664,0.9999,170.25,0,gpt-oss-120b,cot,509,330.7
